1701261128.974963426589966,2.870685296870819,-3.019250321803260,0.983182532536487
1701261129.074825763702393,0.290183098881163,0.940731334263550,-0.291789810303984
1701261129.174780130386353,-0.402177387557839,3.199724890190774,-1.474041892833868
1701261129.274833679199219,0.281100444762596,0.438520493787842,1.040668879858245
1701261129.374869108200073,-0.517920738840162,-0.548160115649160,-0.595576814699420
1701261129.474860668182373,-0.852583234193424,-0.536138486170488,-0.964849162739208
1701261129.574814319610596,0.111336763415562,0.029618808122662,0.031928166374941
1701261129.674802064895630,-0.220705065986885,-0.059822002392723,0.019885505204706
1701261129.774836063385010,-1.030621082474700,1.346534133171980,1.709316909717600
1701261129.874816656112671,-3.159393489327191,-2.658780640805170,-1.859009467275789
1701261129.974800109863281,-1.227386433025115,-0.782137570620442,0.550823660446246
1701261130.074836730957031,-3.541741834106048,-5.169314924706154,-0.961031419706385
1701261130.174985408782959,2.935544381319523,0.796674798915965,-0.150428922319102
1701261130.274787664413452,0.005032596185842,-3.054197562988995,0.993803202929768
1701261130.374782562255859,-1.375879749922419,-2.453656378010592,6.485422791263665
1701261130.474758863449097,-0.506932043839993,2.402900472188822,-0.131744489011550
1701261130.574818372726440,0.190965102447317,1.597594414084484,-0.891943936736853
1701261130.674852371215820,1.419633933932319,-1.933031968575721,0.227512030148577
1701261130.774829149246216,-0.948870039184973,-0.514115534348609,-1.369996512625816
1701261130.874812841415405,-0.034108163353728,-0.001688122859961,-0.027540756452055
1701261130.974785566329956,1.590380243141038,-1.379684179712494,2.749958172687336
1701261131.074813127517700,-0.333628677879623,-0.738700175682342,1.803994637633738
1701261131.174786329269409,0.040073044183514,0.124083358887213,-0.332276249684562
1701261131.274792909622192,-0.034819093389027,-0.147516071261638,0.328391545534824
1701261131.374825000762939,-0.419684158938796,0.087314675997904,-1.623685699944553
1701261131.474812030792236,-0.355215985391478,-0.243468656067202,0.222292049822091
1701261131.574810266494751,1.852213614177242,0.517606580570782,-0.010748117314965
1701261131.674821853637695,1.488969133851918,-5.279612271186974,1.587507143096477
1701261131.774784088134766,-0.009219127956078,0.182227687790692,0.345746095287572
1701261131.874762296676636,0.057430519834107,-0.263763553497376,0.818097308175947
1701261131.974871873855591,-2.870250714193104,-1.158969083695335,0.307030668913318
1701261132.074852943420410,3.676573499301652,0.389155053239346,-0.515401931511196
1701261132.174820661544800,-0.488757187869704,-1.445672858586243,-0.286902415563155
1701261132.274779796600342,1.127393688188435,-4.425490785572474,-3.384827842799843
1701261132.374814987182617,0.114438678469423,-0.009920754618650,-0.307018009659021
1701261132.474799394607544,0.679626909679792,-0.141345557561639,-0.054559026396941
1701261132.574810981750488,-0.273014198772758,0.822528796241892,0.000494855263353
1701261132.674848794937134,0.886798841666180,2.089563969232026,0.590694192038315
1701261132.774883985519409,1.526888720817024,0.137102112629820,0.352716411148324
1701261132.874814510345459,0.107043375186483,0.004608538696004,0.054225193134571
1701261132.974808454513550,-3.426242415176583,0.585311718754461,-0.734070977291956
1701261133.074779033660889,-0.737324394889456,-0.697037329613991,-0.446073911419336
1701261133.174861192703247,-0.744142052665933,2.415521895351890,-0.367915825477820
1701261133.274775743484497,0.061490811078424,-0.851906572285954,0.101395263656951
1701261133.374771833419800,1.638470120037005,3.299784220353870,0.759079285899198
1701261133.474776506423950,-0.205967027480551,0.076517181472688,0.032627770971010
1701261133.574822664260864,0.512181311090918,-0.703502365546234,-0.836619870907077
1701261133.674845933914185,3.119968769916249,1.449480126473206,-4.460797123447564
1701261133.774827241897583,-0.608940166343078,1.992295341837389,0.322710794580266
1701261133.874824047088623,0.306548634305429,0.104636228409935,0.145949758820478
1701261133.974769592285156,-0.221782092977948,-0.407330799773647,0.544921774731552
1701261134.074784994125366,0.030002958927925,0.007844407950379,-0.019795672923104
1701261134.174791812896729,0.257008711073705,-0.088918708692655,0.123224804999827
1701261134.274825811386108,0.571959707732073,-0.099326720301320,0.256894558098229
